Qualtrics.RID,Block,Choice.Task,Alternative,Chosen.Alternative,Choice.Binary,chemical,training,support,cost,Demo_Age,Demo_Gender,Demo_Education,Demo_Education.Text,Farm_Land.Size,Farm_Tenure,Farm_Tenure.Text,Baseline_Fert.kg,Baseline_Herbicide,RecordedDate,Consent
R_6d8bHoABmeO14Od,1,4,3,3,1,0,0,0,0,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,5,1,2,0,1,2,2,11,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,5,2,2,1,2,1,1,11,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,5,3,2,0,0,0,0,0,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,6,1,3,0,3,2,3,22,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,6,2,3,0,2,1,2,113,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,6,3,3,1,0,0,0,0,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,7,1,3,0,3,3,2,56,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,7,2,3,0,2,2,1,84,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,7,3,3,1,0,0,0,0,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,8,1,2,0,1,1,2,56,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,8,2,2,1,3,3,3,22,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6d8bHoABmeO14Od,1,8,3,2,0,0,0,0,0,30,2,6,NA,NA,4,na,25,NA,2026-07-13T11:04:46Z,1
R_6eXBiUYQMYrdEOn,2,10,1,2,0,2,3,3,113,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,10,2,2,1,3,1,1,11,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,10,3,2,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,11,1,3,0,2,3,1,11,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,11,2,3,0,3,1,3,113,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,11,3,3,1,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,12,1,3,0,1,1,3,11,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,12,2,3,0,3,3,2,113,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,12,3,3,1,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,13,1,2,0,3,1,2,22,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,13,2,2,1,1,2,1,84,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,13,3,2,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,14,1,2,0,3,3,1,22,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,14,2,2,1,1,2,3,84,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,14,3,2,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,15,1,2,0,3,1,3,113,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,15,2,2,1,2,3,2,11,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,15,3,2,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,16,1,2,0,2,1,1,84,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,16,2,2,1,1,3,2,22,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,16,3,2,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,9,1,1,1,1,3,1,113,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,9,2,1,0,2,2,3,11,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6eXBiUYQMYrdEOn,2,9,3,1,0,0,0,0,0,28,2,6,NA,NA,4,do not own or rent,NA,NA,2026-07-08T13:11:57Z,1
R_6nWAGohZJx49LhQ,1,1,1,6,0,1,2,1,84,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,1,2,6,0,2,3,3,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,1,3,6,0,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,2,1,3,0,2,3,3,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,2,2,3,0,3,2,2,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,2,3,3,1,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,3,1,1,1,3,2,1,113,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,3,2,1,0,1,1,3,22,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,3,3,1,0,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,4,1,3,0,2,2,2,84,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,4,2,3,0,1,3,1,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,4,3,3,1,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,5,1,1,1,1,2,2,11,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,5,2,1,0,2,1,1,11,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,5,3,1,0,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,6,1,3,0,3,2,3,22,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,6,2,3,0,2,1,2,113,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,6,3,3,1,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,7,1,1,1,3,3,2,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,7,2,1,0,2,2,1,84,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,7,3,1,0,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,8,1,1,1,1,1,2,56,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,8,2,1,0,3,3,3,22,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6nWAGohZJx49LhQ,1,8,3,1,0,0,0,0,0,NA,3,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:59Z,1
R_6paJQLxSWoSSdiR,2,11,1,2,0,2,3,1,11,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,11,2,2,1,3,1,3,113,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,11,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,12,1,2,0,1,1,3,11,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,12,2,2,1,3,3,2,113,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,12,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,13,1,3,0,3,1,2,22,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,13,2,3,0,1,2,1,84,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,13,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,14,1,2,0,3,3,1,22,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,14,2,2,1,1,2,3,84,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,14,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,15,1,3,0,3,1,3,113,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,15,2,3,0,2,3,2,11,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,15,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,16,1,3,0,2,1,1,84,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,16,2,3,0,1,3,2,22,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6paJQLxSWoSSdiR,2,16,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,200,200,2026-07-09T16:34:55Z,1
R_6tiGU8Rj5HP0X8W,2,10,1,1,1,2,3,3,113,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,10,2,1,0,3,1,1,11,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,10,3,1,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,11,1,2,0,2,3,1,11,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,11,2,2,1,3,1,3,113,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,11,3,2,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,12,1,3,0,1,1,3,11,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,12,2,3,0,3,3,2,113,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,12,3,3,1,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,13,1,1,1,3,1,2,22,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,13,2,1,0,1,2,1,84,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,13,3,1,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,14,1,2,0,3,3,1,22,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,14,2,2,1,1,2,3,84,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,14,3,2,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,15,1,1,1,3,1,3,113,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,15,2,1,0,2,3,2,11,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,15,3,1,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,16,1,2,0,2,1,1,84,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,16,2,2,1,1,3,2,22,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,16,3,2,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,9,1,1,1,1,3,1,113,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,9,2,1,0,2,2,3,11,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6tiGU8Rj5HP0X8W,2,9,3,1,0,0,0,0,0,NA,1,6,NA,NA,4,Fermentum dictumst venenatis vel amet culpa non ac molestie egestas? Dictumst ipsum. Placerat.,NA,NA,2026-07-30T20:29:50Z,1
R_6uibqkSAGK65Vs2,1,1,1,2,0,1,2,1,84,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,1,2,2,1,2,3,3,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,1,3,2,0,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,2,1,2,0,2,3,3,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,2,2,2,1,3,2,2,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,2,3,2,0,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,3,1,2,0,3,2,1,113,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,3,2,2,1,1,1,3,22,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,3,3,2,0,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,4,1,2,0,2,2,2,84,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,4,2,2,1,1,3,1,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,4,3,2,0,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,5,1,3,0,1,2,2,11,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,5,2,3,0,2,1,1,11,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,5,3,3,1,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,6,1,3,0,3,2,3,22,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,6,2,3,0,2,1,2,113,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,6,3,3,1,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,7,1,1,1,3,3,2,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,7,2,1,0,2,2,1,84,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,7,3,1,0,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,8,1,3,0,1,1,2,56,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,8,2,3,0,3,3,3,22,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6uibqkSAGK65Vs2,1,8,3,3,1,0,0,0,0,NA,2,6,NA,5,1,NA,NA,NA,2026-07-30T22:53:39Z,1
R_6yYqugoRSRojswK,2,10,1,2,0,2,3,3,113,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,10,2,2,1,3,1,1,11,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,10,3,2,0,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,11,1,2,0,2,3,1,11,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,11,2,2,1,3,1,3,113,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,11,3,2,0,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,12,1,1,1,1,1,3,11,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,12,2,1,0,3,3,2,113,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,12,3,1,0,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,13,1,3,0,3,1,2,22,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,13,2,3,0,1,2,1,84,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,13,3,3,1,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,14,1,3,0,3,3,1,22,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,14,2,3,0,1,2,3,84,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,14,3,3,1,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,15,1,3,0,3,1,3,113,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,15,2,3,0,2,3,2,11,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,15,3,3,1,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,16,1,1,1,2,1,1,84,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,16,2,1,0,1,3,2,22,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,16,3,1,0,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,9,1,3,0,1,3,1,113,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,9,2,3,0,2,2,3,11,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yYqugoRSRojswK,2,9,3,3,1,0,0,0,0,NA,1,6,NA,5,3,NA,NA,NA,2026-07-30T22:54:00Z,1
R_6yxlzPQKZTZwzZA,1,1,1,5,0,1,2,1,84,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,1,2,5,0,2,3,3,56,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,1,3,5,0,0,0,0,0,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,2,1,2,0,2,3,3,56,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,2,2,2,1,3,2,2,56,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,2,3,2,0,0,0,0,0,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,3,1,1,1,3,2,1,113,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,3,2,1,0,1,1,3,22,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,3,3,1,0,0,0,0,0,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,4,1,3,0,2,2,2,84,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,4,2,3,0,1,3,1,56,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,4,3,3,1,0,0,0,0,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,5,1,1,1,1,2,2,11,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,5,2,1,0,2,1,1,11,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,5,3,1,0,0,0,0,0,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,6,1,3,0,3,2,3,22,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
R_6yxlzPQKZTZwzZA,1,6,2,3,0,2,1,2,113,NA,1,6,NA,4,3,NA,NA,NA,2026-07-30T22:53:46Z,1
